1.86,0.67814,0.00334718
1.87,0.676198,0.00333
1.88,0.674263,0.00331277
1.89,0.672334,0.00329552
1.9,0.670411,0.00327823
1.91,0.668496,0.00326092
1.92,0.666586,0.00324358
1.93,0.664683,0.00322622
1.94,0.662787,0.00320883
1.95,0.660898,0.00319143
1.96,0.659015,0.00317402
1.97,0.657138,0.00315659
1.98,0.655269,0.00313916
1.99,0.653406,0.00312171
2,0.651549,0.00310426
2.01,0.6497,0.00308681
2.02,0.647857,0.00306936
2.03,0.646021,0.0030519
2.04,0.644191,0.00303446
2.05,0.642368,0.00301701
2.06,0.640552,0.00299958
2.07,0.638743,0.00298215
2.08,0.63694,0.00296473
2.09,0.635144,0.00294733
2.1,0.633355,0.00292994
2.11,0.631572,0.00291257
2.12,0.629797,0.00289522
2.13,0.628028,0.00287788
2.14,0.626265,0.00286057
2.15,0.62451,0.00284328
2.16,0.622761,0.00282601
2.17,0.621019,0.00280877
2.18,0.619283,0.00279156
2.19,0.617554,0.00277438
2.2,0.615832,0.00275722
2.21,0.614117,0.0027401
2.22,0.612408,0.00272301
2.23,0.610706,0.00270596
2.24,0.609011,0.00268894
2.25,0.607322,0.00267195
2.26,0.60564,0.00265501
2.27,0.603965,0.0026381
2.28,0.602296,0.00262123
2.29,0.600634,0.0026044
2.3,0.598978,0.00258761
2.31,0.59733,0.00257087
2.32,0.595687,0.00255417
2.33,0.594051,0.00253751
2.34,0.592422,0.0025209
2.35,0.590799,0.00250433
2.36,0.589183,0.00248781
2.37,0.587574,0.00247134
2.38,0.58597,0.00245492
2.39,0.584374,0.00243854
2.4,0.582784,0.00242222
2.41,0.5812,0.00240594
2.42,0.579622,0.00238972
2.43,0.578051,0.00237355
2.44,0.576487,0.00235743
2.45,0.574929,0.00234136
2.46,0.573377,0.00232535
2.47,0.571831,0.00230939
2.48,0.570292,0.00229349
2.49,0.56876,0.00227764
2.5,0.567233,0.00226184
2.51,0.565713,0.0022461
2.52,0.564199,0.00223042
2.53,0.562691,0.0022148
2.54,0.561189,0.00219923
2.55,0.559694,0.00218372
2.56,0.558205,0.00216827
2.57,0.556722,0.00215287
2.58,0.555245,0.00213753
2.59,0.553774,0.00212226
2.6,0.552309,0.00210704
2.61,0.55085,0.00209188
2.62,0.549398,0.00207678
2.63,0.547951,0.00206174
2.64,0.54651,0.00204676
2.65,0.545076,0.00203184
2.66,0.543647,0.00201699
2.67,0.542224,0.00200219
2.68,0.540807,0.00198745
2.69,0.539396,0.00197277
2.7,0.537991,0.00195816
2.71,0.536592,0.00194361
2.72,0.535198,0.00192911
2.73,0.533811,0.00191468
2.74,0.532429,0.00190031
2.75,0.531053,0.00188601
2.76,0.529682,0.00187176
2.77,0.528318,0.00185758
2.78,0.526959,0.00184346
2.79,0.525605,0.0018294
2.8,0.524258,0.0018154
2.81,0.522915,0.00180146
2.82,0.521579,0.00178759
2.83,0.520248,0.00177377
2.84,0.518923,0.00176002
2.85,0.517603,0.00174634
2.86,0.516288,0.00173271
2.87,0.51498,0.00171915
2.88,0.513676,0.00170564
2.89,0.512378,0.0016922
2.9,0.511086,0.00167882
2.91,0.509798,0.00166551
2.92,0.508516,0.00165225
2.93,0.50724,0.00163906
2.94,0.505969,0.00162592
2.95,0.504703,0.00161285
2.96,0.503442,0.00159984
2.97,0.502187,0.00158689
2.98,0.500936,0.00157401
2.99,0.499691,0.00156118
3,0.498452,0.00154841
3.01,0.497217,0.00153571
3.02,0.495987,0.00152307
3.03,0.494763,0.00151048
3.04,0.493543,0.00149796
3.05,0.492329,0.0014855
3.06,0.49112,0.00147309
3.07,0.489916,0.00146075
3.08,0.488716,0.00144847
3.09,0.487522,0.00143624
3.1,0.486332,0.00142408
3.11,0.485148,0.00141198
3.12,0.483968,0.00139993
3.13,0.482794,0.00138794
3.14,0.481624,0.00137602
3.15,0.480459,0.00136415
3.16,0.479298,0.00135234
3.17,0.478143,0.00134058
3.18,0.476992,0.00132889
3.19,0.475846,0.00131725
3.2,0.474705,0.00130567
3.21,0.473568,0.00129415
3.22,0.472436,0.00128269
3.23,0.471309,0.00127128
3.24,0.470186,0.00125993
3.25,0.469068,0.00124864
3.26,0.467955,0.0012374
3.27,0.466846,0.00122622
3.28,0.465742,0.00121509
3.29,0.464642,0.00120403
3.3,0.463546,0.00119301
3.31,0.462455,0.00118205
3.32,0.461369,0.00117115
3.33,0.460287,0.0011603
3.34,0.459209,0.00114951
3.35,0.458136,0.00113877
3.36,0.457067,0.00112809
3.37,0.456003,0.00111746
3.38,0.454942,0.00110688
3.39,0.453886,0.00109636
3.4,0.452835,0.00108589
3.41,0.451787,0.00107547
3.42,0.450744,0.00106511
3.43,0.449705,0.0010548
3.44,0.44867,0.00104454
3.45,0.44764,0.00103434
3.46,0.446613,0.00102418
3.47,0.445591,0.00101408
3.48,0.444573,0.00100403
3.49,0.443559,0.000994029
3.5,0.442549,0.000984081
3.51,0.441543,0.000974183
3.52,0.440541,0.000964336
3.53,0.439543,0.000954539
3.54,0.438549,0.000944793
3.55,0.437559,0.000935096
3.56,0.436573,0.000925449
3.57,0.435591,0.000915851
3.58,0.434612,0.000906302
3.59,0.433638,0.000896803
3.6,0.432668,0.000887352
3.61,0.431701,0.000877949
3.62,0.430738,0.000868595
3.63,0.429779,0.000859288
3.64,0.428824,0.000850029
3.65,0.427873,0.000840818
3.66,0.426925,0.000831654
3.67,0.425981,0.000822537
3.68,0.425041,0.000813467
3.69,0.424105,0.000804443
3.7,0.423172,0.000795466
3.71,0.422243,0.000786534
3.72,0.421317,0.000777649
3.73,0.420396,0.000768808
3.74,0.419477,0.000760014
3.75,0.418563,0.000751264
3.76,0.417652,0.00074256
3.77,0.416744,0.0007339
3.78,0.41584,0.000725284
3.79,0.41494,0.000716713
3.8,0.414043,0.000708185
3.81,0.413149,0.000699701
3.82,0.412259,0.000691261
3.83,0.411373,0.000682864
3.84,0.41049,0.00067451
3.85,0.40961,0.000666199
3.86,0.408734,0.00065793
3.87,0.407861,0.000649704
3.88,0.406991,0.000641519
3.89,0.406125,0.000633377
3.9,0.405262,0.000625276
3.91,0.404403,0.000617217
3.92,0.403546,0.000609199
3.93,0.402693,0.000601222
3.94,0.401844,0.000593286
3.95,0.400997,0.00058539
3.96,0.400154,0.000577534
3.97,0.399314,0.000569719
3.98,0.398477,0.000561944
3.99,0.397644,0.000554208
4,0.396813,0.000546511
4.01,0.395986,0.000538854
4.02,0.395162,0.000531236
4.03,0.394341,0.000523657
4.04,0.393523,0.000516116
4.05,0.392708,0.000508613
4.06,0.391896,0.000501149
4.07,0.391087,0.000493723
4.08,0.390282,0.000486334
4.09,0.389479,0.000478983
4.1,0.38868,0.000471669
4.11,0.387883,0.000464392
4.12,0.387089,0.000457153
4.13,0.386299,0.000449949
4.14,0.385511,0.000442783
4.15,0.384726,0.000435652
4.16,0.383944,0.000428558
4.17,0.383165,0.000421499
4.18,0.382389,0.000414477
4.19,0.381616,0.000407489
4.2,0.380846,0.000400537
4.21,0.380078,0.00039362
4.22,0.379314,0.000386738
4.23,0.378552,0.00037989
4.24,0.377793,0.000373077
4.25,0.377037,0.000366299
4.26,0.376284,0.000359554
4.27,0.375533,0.000352843
4.28,0.374785,0.000346166
4.29,0.37404,0.000339522
4.3,0.373298,0.000332912
