9,0.0891037,-0.0433128
9.05,0.0934904,-0.0530411
9.1,0.0981096,-0.0630438
9.15,0.102987,-0.0733335
9.2,0.108152,-0.0839252
9.25,0.113636,-0.0948369
9.3,0.119472,-0.10609
9.35,0.125698,-0.117708
9.4,0.132357,-0.129721
9.45,0.139493,-0.142162
9.5,0.147157,-0.155068
9.55,0.155405,-0.168483
9.6,0.164298,-0.182457
9.65,0.173905,-0.197048
9.7,0.184303,-0.212319
9.75,0.195575,-0.228346
9.8,0.207816,-0.245211
9.85,0.221131,-0.263012
9.9,0.235638,-0.281854
9.95,0.25147,-0.301862
